;M;F;?;Year;LAT;VERN;
23333;;;1;;1;;
23334;1;;;1200-t;1;;sit scriptor crimine liber
23335;;;1;;1;;
23336;;;1;;1;;
23337;;;1;;1;;
23338;1;;;1300-t;1;;Sanitatem scriptori
23339;;;1;;;1;
23340;;;1;;1;;
23341;1;;;1400-t;1;;scriptum fuit per scriptorem ignorantem
23342;;;1;;1;;
23343;;;1;;1;;
23344;;;1;;1;;
23345;;;1;;1;;
23346;;;1;;1;;
23347;;;1;;1;;
23348;;;1;;1;;
23349;;;1;;1;;
23350;;;1;;1;;
23351;;;1;;1;;
23352;;;1;;1;;
23353;;;1;;1;;
23354;;;1;;1;;
23355;1;;;1443;1;;scripta per me scriptorem
23356;1;;;900-t;1;;Laus est scriptori
23357;;;1;;1;;
23358;1;;;1300-t;1;;Anima scriptoris benedicta sit
23359;1;;;1300-t;1;;qui scripsit est homo liber
23360;1;;;1200-t;1;;scriptor sit a crimine liber
23361;1;;;1200-t;1;;scriptor sit crimine liber
23362;;;1;;1;;
23363;;;1;;1;;
23364;;;1;;1;;
23365;;;1;;1;;
23366;;;1;;1;;
23367;1;;;1478;1;;Orate pro eo
23368;;;1;;1;;
23369;1;;;1465;1;;Scriptor finem dedit
23370;1;;;1472;1;;Scriptor habet
23371;1;;;1200-t;1;;Scriptor in studio
23372;1;;;1200-t;1;;Scriptor laudetur
23373;1;;;1100-t;1;;Scriptor libri veniam
23374;1;;;1400-t;1;;Scriptor mente pia
23375;1;;;1436;1;;Scriptor mente pia
23376;1;;;1400-t;1;;Scriptor mente pia
23377;1;;;1300-t;1;;Scriptor opus siste
23378;1;;;;1;;Scriptor opus siste
23379;1;;;;1;;Scriptor pro labore
23380;1;;;;1;;Scriptor qui scripsit
23381;1;;;;1;;Scriptor qui scripsit
23382;1;;;;1;;Scriptor qui scripsit
23383;1;;;;1;;Scriptor qui scripsit
23384;1;;;;1;;Scriptor qui scripsit
23385;1;;;;1;;Scriptor qui scripsit
23386;1;;;;1;;Scriptor qui scripsit
23387;1;;;;1;;Scriptor qui scripsit
23388;1;;;;1;;Scriptor qui scripsit
23389;1;;;;1;;Scriptor qui scripsit
23390;1;;;;1;;Scriptor qui scripsit
23391;1;;;;1;;Scriptor qui scripsit
23392;1;;;;1;;Scriptor recepit
23393;1;;;;1;;Scriptor scribebat
23394;1;;;;1;;Scriptor scripsisset
23395;1;;;;1;;Scriptor scripsisset
23396;1;;;;1;;Scriptor scripsisset
23397;1;;;;1;;Scriptor scripsisset
23398;1;;;;1;;Scriptor scripsisset
23399;1;;;;1;;Scriptor scripsisset
23400;1;;;;1;;Scriptor scripsisset
23401;1;;;;1;;Scriptor scriptorem
23402;1;;;;1;;Scriptor sum
23403;1;;;;1;;Scriptor sum
23404;1;;;;1;;Scriptor sum
23405;1;;;;1;;Scriptorem lauda
23406;1;;;;1;;Scriptorem libri
23407;1;;;;1;;Scriptorem libri
23408;1;;;;1;;Scriptorem libri
23409;1;;;;1;;Scriptori detur
23410;1;;;;1;;Scriptori detur
23411;1;;;;1;;Scriptori magnum
23412;1;;;;1;;Scriptori merces
23413;1;;;;1;;Scriptori merces
23414;1;;;;1;;Scriptori merita
23415;1;;;;1;;Scriptori munus
23416;1;;;;1;;Scriptori munus
23417;1;;;;1;;Scriptori munus
23418;1;;;;1;;Scriptori munus
23419;1;;;;1;;Scriptori munus
23420;1;;;;1;;Scriptori pro 
23421;1;;;;1;;Scriptori pro 
23422;1;;;;1;;Scriptori pro 
23423;1;;;;1;;Scriptori pro 
23424;1;;;;1;;Scriptori pro 
23425;1;;;;1;;Scriptori pro 
23426;1;;;;1;;Scriptori proficiant
23427;1;;;;1;;Scriptori requiem
23428;1;;;;1;;Scriptori requies
23429;1;;;;1;;Scriptori veniam
23430;1;;;;1;;Scriptori vita
23431;1;;;;1;;Scribtori anima
23432;1;;;;1;;Scriptoris dona
23433;1;;;;1;;Scriptoris merces
23434;1;;;;1;;Scriptoris miseri
23435;1;;;;1;;Scriptoris munus
23436;1;;;;1;;Scriptoris munus
23437;1;;;;1;;Scriptoris munus
23438;1;;;;1;;Scriptoris munus
23439;1;;;;1;;Scriptoris nomen
23440;;1;;;1;;Scriptricem libri benedicat dextera xpi
23441;;;1;;;1;
23442;;;1;;1;;
23443;;;1;;1;;
23444;;;1;;;1;
23445;;;1;;1;;
23446;;;1;;1;;
23447;1;;;1100-t;1;;Servus sancte tuus hunc librum do tibi alumnus
23448;1;;;1385;1;;qui scripsit sit benedictus
23449;;;1;;1;;
23450;;;1;;1;;
23451;1;;;1400-t;1;;Si erravit scriptor
23452;;;1;;1;;
23453;1;;;13-1400-t;1;;culpam reiiciat in exemplar, non in scriptorem
23454;1;;;;1;;Scriptoris anime
23455;;;1;;1;;
23456;;;1;;1;;
23457;;;1;;1;;
23458;;;1;;1;;
23459;;;1;;1;;
23460;;;1;;1;;
23461;;;1;;1;;
23462;;;1;;1;;
23463;1;;;1300-t;1;;
23464;;;1;;1;;
23465;;;1;;1;;
23466;;;1;;1;;
23467;;;1;;1;;
23468;;;1;;1;;
23469;;;1;;1;;
23470;;;1;;1;;
23471;1;;;1300-t;1;;
23472;;;1;;;1;
23473;;;1;;;1;
23474;;;1;;1;;
23475;1;;;1400-t;1;;Sic et ego scriptor huius libri
23476;;;1;;1;;
23477;;;1;;1;;
23478;;;1;;1;;
23479;1;;;1300-t;1;;qui scripsit sit benedictus
23480;;;1;;1;;
23481;;;1;;1;;
23482;;;1;;1;;
23483;;;1;;1;;
23484;1;;;1200-t;1;;sic desiderat scriptor librum finire
23485;1;;;1400;1;;Sicut et ego scriptor huius libri
23486;1;;;1100-t;1;;Sic scriptor ad terminum libri
23487;1;;;800-t;1;;ita scriptor ad ultimum versum
23488;1;;;11-1200-t;1;;ita scriptori novissimus versus
23489;1;;;1500-t;1;;ita scriptori ultimus versus 
23490;;;1;;1;;
23491;1;;;1200-t;1;;Scriptor novissimis versibus
23492;1;;;6-700-t;1;;Sit scriptori novissimus versus
23493;1;;;800-t;1;;Ita scriptori novissimus versus
23494;1;;;700;1;;Sic et scriptori novissimus versus
23495;1;;;1500-t;1;;Ita scriptor desiderat librum finire
23496;;;1;;1;;
23497;1;;;1000-t;1;;Signum manibus scriptoris
23498;1;;;1500-t;;1;Per modum scriptoris
23499;;;1;;1;;
23500;;;1;;1;;
23501;;;1;;1;;
23502;;;1;;1;;
23503;;;1;;1;;
23504;1;;;1300-t;1;;Qui scripsit scribat
23505;;;1;;1;;
23506;1;;;1300-t;1;;Oret pro scriptore
23507;1;;;1200-t;1;;Sit felix scriptor 
23508;;;1;;1;;
23509;;;1;;1;;
23510;;;1;;1;;
23511;;;1;;1;1;
23512;;;1;;1;;
23513;;;1;;1;;
23514;;;1;;1;;
23515;;;1;;1;;
23516;;;1;;1;;
23517;;;1;;1;;
23518;;;1;;1;;
23519;;;1;;1;;
23520;;;1;;1;;
23521;;;1;;1;;
23522;;;1;;1;;
23523;;;1;;1;;
23524;;;1;;1;;
23525;;;1;;1;;
23526;;;1;;1;;
23527;;;1;;1;;
23528;;;1;;1;;
23529;;;1;;1;;
23530;;;1;;1;;
23531;;;1;;1;;
23532;;;1;;1;;
23533;;;1;;1;;
23534;;;1;;1;;
23535;;;1;;1;;
23536;;;1;;1;;
23537;;;1;;1;;
23538;;;1;;1;;
23539;;;1;;1;;
23540;;;1;;1;;
23541;;;1;;1;;
23542;;;1;;1;;
23543;;;1;;1;;
23544;;;1;;1;;
23545;;;1;;1;;
23546;1;;;1300-t;1;;Qui scripsit scribat
23547;;;1;;1;;
23548;;;1;;1;;
23549;;;1;;1;;
23550;;;1;;1;;
23551;;;1;;1;;
23552;;;1;;1;;
23553;;;1;;1;;
23554;;;1;;1;;
23555;;;1;;1;;
23556;1;;;;1;;
23557;;;1;;1;;
23558;1;;;1447;1;;Et eodem anno completus est scriptori
23559;;;1;;1;;
23560;;;1;;1;;
23561;;;1;;1;;
23562;1;;;1300-t;1;;Sit scriptor sanus
23563;;;1;;1;;
23564;1;;;1300-t;1;;Sit scriptor sanus
23565;;;1;;1;;
23566;;;1;;1;;
23567;;;1;;1;;
23568;;;1;;1;;
23569;;;1;;1;;
23570;;;1;;1;;
23571;;;1;;1;;
23572;1;;;1200-t;1;;ludere scriptor eat
23573;;;1;;1;;
23574;;;1;;1;;
23575;;;1;;1;;
23576;;;1;;1;;
23577;;;1;;1;;
23578;;;1;;1;;
23579;;;1;;1;;
23580;;;1;;1;;
23581;;;1;;1;;
23582;;;1;;1;;
23583;;;1;;1;;
23584;;;1;;1;;
23585;;;1;;;1;
23586;1;;;;1;;Sorte beatorum scriptor
23587;1;;;;1;;Sorte beatorum scriptor
23588;;;1;;1;;
23589;1;;;13-1400-t;1;;Sorte supernorum scriptor
23590;;;1;;1;;
23591;1;;;;1;;Sorte supernorum scriptor
23592;1;;;;1;;Sorte supernorum scriptor
23593;1;;;;1;;Sorte supernorum scriptor
23594;1;;;;1;;Sorte supernorum scriptor
23595;;;1;;;1;
23596;;;1;;1;;
23597;;;1;;;1;
23598;;1;;1500-t;;1;Sprecht der schreiberin ein Ave Maria
23599;;;1;;1;;
23600;;;1;;1;;
23601;;;1;;1;;
23602;;;1;;1;;
23603;;;1;;;1;
23604;;;1;;1;;
23605;;;1;;1;;
23606;1;;;1100-t;1;;Sum scriptor talis
23607;1;;;1200-t;1;;Sum scriptor talis
23608;1;;;1503;1;;Sum scriptor talis
23609;1;;;1200-t;1;;Sum scriptor talis
23610;1;;;1300-t;1;;Sum scriptor talis
23611;1;;;1300-t;1;;Sum scriptor talis
23612;;;1;;1;;
23613;;;1;;1;;
23614;;;1;;1;;
23615;;;1;;;1;
23616;;;1;;1;;
23617;;;1;;1;;
23618;;;1;;1;;
23619;1;;;800-t;1;;…vocatus, indignus clericus, scripsi
23620;;;1;;1;;
23621;;;1;;1;;
23622;;;1;;1;;
23623;;;1;;1;;
23624;1;;;1400-t;1;;Scriptorique pia sit 
23625;;;1;;1;;
23626;;;1;;;1;
23627;;;1;;;1;
23628;;;1;;1;1;
23629;;;1;;1;1;
23630;;;1;;;1;
23631;;;1;;;1;
23632;;;1;;;1;
23633;;;1;;;1;
23634;;;1;;1;1;
23635;;;1;;1;;
23636;;;1;;;1;
23637;;;1;;1;;
23638;;;1;;1;;
23639;;;1;;1;;
23640;;;1;;1;;
23641;;;1;;1;;
23642;;;1;;1;;
23643;;;1;;1;;
23644;1;;;11-1200-t;1;;scriptor opus
23645;;;1;;1;;
23646;1;;;1200-t;1;;Ut pro scriptore 
23647;;;1;;1;;
23648;;;1;;1;;
23649;;;1;;1;;
23650;;;1;;1;;
23651;;;1;;1;;
23652;;;1;;1;;
23653;;;1;;1;;
23654;;;1;;1;;
23655;;;1;;1;;
23656;;;1;;1;;
23657;;;1;;1;;
23658;;;1;;1;;
23659;;;1;;1;;
23660;;;1;;1;;
23661;;;1;;1;;
23662;;;1;;1;;
23663;;;1;;1;;
23664;;;1;;1;;
23665;;;1;;;1;
23666;;;1;;;1;
23667;;;1;;1;;
23668;;;1;;1;;
23669;;;1;;;1;
23670;;;1;;1;1;
23671;;;1;;1;;
23672;;;1;;1;;
23673;;;1;;1;;
23674;;;1;;1;;
23675;;;1;;1;;
23676;;;1;;1;;
23677;;;1;;;1;
23678;;;1;;;1;
23679;;;1;;1;1;
23680;;;1;;;1;
23681;;;1;;1;;
23682;;;1;;1;;
23683;;;1;;1;;
23684;;;1;;1;;
23685;1;;;;1;;Qui scripsit scripta
23686;;;1;;1;;
23687;;;1;;1;;
23688;;;1;;1;;
23689;;;1;;1;;
23690;;;1;;;1;
23691;;;1;;;1;
23692;1;;;1451;1;;quod male scripsit scriptor
23693;;;1;;1;;
23694;1;;;1375;1;;scriptori da veniam
23695;;;1;;1;;
23696;1;;;1410;1;;obsecro scriptoris
23697;1;;;1500-t;1;;Regni celestis scriptorem participem fac
23698;;;1;;1;;
23699;;;1;;1;;
23700;;;1;;1;;
23701;1;;;1256;1;;Qui scripsit scribat
23702;;;1;;1;;
23703;1;;;1300-t;1;;non propter scriptori
23704;;;1;;;1;
23705;;1;;1400-t;;1;Ich beger von allen swestern, die sich disses puechleins ler pestern
23706;;;1;;;1;
23707;;;1;;;1;
23708;;;1;;;1;
23709;;;1;;1;;
23710;;;1;;;1;
23711;;;1;;1;;
23712;;;1;;1;;
23713;;;1;;1;;
23714;;;1;;1;;
23715;1;;;1400-t;1;;Sic posttergato libro scriptor recreatur
23716;;;1;;1;;
23717;1;;;1568;1;;Sic scriptor viso
23718;;;1;;1;;
23719;1;;;1000-t;1;;Sic sacro calamo scriptor sulcante libellos
23720;;;1;;1;;
23721;;;1;;1;;
23722;;;1;;1;;
23723;;;1;;1;;
23724;;;1;;1;;
23725;;;1;;1;;
23726;;;1;;1;;
23727;;;1;;1;;
23728;;;1;;1;;
23729;;;1;;1;;
23730;;;1;;1;;
23731;;;1;;1;;
23732;1;;;;1;;Valeat qui scripsit
23733;;;1;;1;;
23734;;;1;;1;;
23735;;;1;;1;;
23736;;;1;;1;;
23737;;;1;;1;;
23738;;;1;;1;;
23739;1;;;1400-t;1;;Vere scriptor
23740;1;;;1400-t;1;;saltat scriptor pede leto
23741;;;1;;;1;
23742;1;;;1300-t;1;;Vini (!) scriptori
23743;1;;;1300-t;1;;Vinum scriptori
23744;1;;;1344;1;;Vinum scriptori
23745;1;;;1364;1;;Vinum scriptori
23746;1;;;1300-t;1;;Vinum scriptori
23747;1;;;1331;1;;Vinum scriptori
23748;1;;;1400-t;1;;Vinum scriptori
23749;1;;;1200-t;1;;Vinum scriptori
23750;1;;;1200-t;1;;Vinum scriptori
23751;1;;;1300-t;1;;Vinum scriptori
23752;1;;;1300-t;1;;Scriptori prece pia
23753;;;1;;1;;
23754;;;1;;1;;
23755;;;1;;1;;
23756;;;1;;1;;
23757;;;1;;1;;
23758;;;1;;1;;
23759;;;1;;1;;
23760;;;1;;;1;
23761;;;1;;1;;
23762;1;;;800-t;1;;Vivat scriptor
23763;;;1;;1;;
23764;;;1;;;1;
23765;1;;;1200-t;1;;Assit principio pulchra puella meo
23766;1;;;;1;;Vos pro scriptore xpi rogetis amore
23767;1;;;1160;1;;Fer prece scriptori veniam
23768;;;1;;1;;
23769;;;1;;;1;
23770;;;1;;;1;
23771;;;1;;;1;
23772;;;1;;;1;
23773;;;1;;;1;
23774;;;1;;;1;
